filename,heuristic,num_vars,num_clauses,lower_bound,upper_bound,clingo_sec,bounds_present,num_scc,num_wcc,num_levels,phase,wall_ms,gpu_ms,used_bytes,free_bytes,total_bytes,num_loops,num_assignments
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,heuristic1,25.782,25.7821,112132096,15530196992,15642329088,264,306
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,heuristic2,21.0598,21.0597,112132096,15530196992,15642329088,232,274
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,heuristic3,24.1536,24.1531,112132096,15530196992,15642329088,205,247
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,cleanup_device,0.0410156,0.04048,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,total,83.6199,-1,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1114v174_1.80r0.cnf,all,1114,2005,-1,-1,-1,0,2228,72,54,read_instance,0.581543,-1,107937792,15534391296,15642329088,-1,-1
instances/vars_1.8/instance_1114v174_1.80r0.cnf,all,1114,2005,-1,-1,-1,0,2228,72,54,alloc_graph,0.166992,0.1536,110034944,15532294144,15642329088,-1,-1
instances/vars_1.8/instance_1114v174_1.80r0.cnf,all,1114,2005,-1,-1,-1,0,2228,72,54,scc,4.46118,4.46259,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1114v174_1.80r0.cnf,all,1114,2005,-1,-1,-1,0,2228,72,54,topo_sort,1.08325,1.08285,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1114v174_1.80r0.cnf,all,1114,2005,-1,-1,-1,0,2228,72,54,backbone,5.38843,5.39414,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1114v174_1.80r0.cnf,all,1114,2005,-1,-1,-1,0,2228,72,54,wcc,0.203125,0.202752,112132096,15530196992,15642329088,-1,-1
